3,G:HGNC:851,G:HGNC:854,['GMG'],938.0,0.208,1184.0,1
30,G:HGNC:851,G:HGNC:854,"['GDpDG', 'GMDMG', 'GMDpDMG']",957.0,0.446,1728.0,1
24,G:HGNC:851,G:HGNC:854,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",973.0,0.439,1735.0,1
9,G:HGNC:851,G:HGNC:854,"['GDpDG', 'GMDMG']",1095.0,0.434,1936.0,1
10,G:HGNC:851,G:HGNC:854,"['GDpDG', 'GMDpDMG']",1172.0,0.313,1705.0,1
6,G:HGNC:851,G:HGNC:854,"['GDpDG', 'GDpDpDG']",2024.0,0.219,2590.0,1
1,G:HGNC:851,G:HGNC:854,['GDpDpDG'],2103.0,0.639,5832.0,1
4,G:HGNC:851,G:HGNC:854,['GMDMG'],2442.0,0.522,5113.0,1
19,G:HGNC:851,G:HGNC:854,"['GMG', 'GMDpDMG']",3070.0,0.609,7847.0,1
18,G:HGNC:851,G:HGNC:854,"['GMG', 'GMDMG']",3260.0,0.612,8409.0,1
40,G:HGNC:851,G:HGNC:854,"['GMG', 'GMDMG', 'GMDpDMG']",3334.0,0.598,8298.0,1
5,G:HGNC:851,G:HGNC:854,['GMDpDMG'],3966.0,0.377,6364.0,1
20,G:HGNC:851,G:HGNC:854,"['GMDMG', 'GMDpDMG']",6506.0,0.506,13163.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:4637,G:HGNC:4634,['GPdPG'],4.0,0.789,19.0,1
1,G:HGNC:4637,G:HGNC:4634,['GTG'],18.0,0.958,431.0,1
2,G:HGNC:4637,G:HGNC:4634,"['GPdPG', 'GTG']",25.0,0.648,71.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
26,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMDMG']",1.0,0.999,778.0,1
27,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMDpDMG']",1.0,0.999,696.0,1
49,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.999,699.0,1
16,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMDMG']",1.0,1.0,6683.0,1
58,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.997,699.0,1
32,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMDMG']",2.0,0.999,2080.0,1
53,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.999,1868.0,1
33,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMDpDMG']",2.0,0.999,1868.0,1
39,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMDMG', 'GMDpDMG']",2.0,1.0,8087.0,1
17,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMDpDMG']",2.0,1.0,6674.0,1
43,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",2.0,0.997,699.0,1
42,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",2.0,0.997,778.0,1
7,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG']",4.0,0.995,873.0,1
11,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG']",4.0,0.999,2974.0,1
2,G:HGNC:8957,G:HGNC:3046,['GTG'],5.0,0.982,278.0,1
21,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG']",5.0,0.995,1048.0,1
62,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",15.0,0.94,248.0,1
60,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",15.0,0.94,248.0,1
56,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG']",17.0,0.934,258.0,1
57,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",17.0,0.931,248.0,1
47,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMG', 'GMDMG']",19.0,0.926,258.0,1
48,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMG', 'GMDpDMG']",20.0,0.919,248.0,1
25,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GTG', 'GMG']",20.0,0.932,292.0,1
41,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG']",23.0,0.921,292.0,1
61,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",36.0,0.946,663.0,1
52,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",41.0,0.938,663.0,1
51,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG']",42.0,0.94,698.0,1
31,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GTG', 'GMG']",49.0,0.938,793.0,1
30,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMDMG', 'GMDpDMG']",64.0,0.945,1174.0,1
46,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",86.0,0.927,1179.0,1
9,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMDMG']",100.0,0.923,1299.0,1
0,G:HGNC:8957,G:HGNC:3046,['GDpDG'],105.0,0.731,390.0,1
10,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMDpDMG']",105.0,0.909,1149.0,1
59,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",123.0,0.714,430.0,1
50,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",124.0,0.712,430.0,1
23,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMDMG']",136.0,0.897,1325.0,1
45,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDpDMG']",146.0,0.66,430.0,1
24,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",147.0,0.875,1178.0,1
29,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMG', 'GMDpDMG']",148.0,0.656,430.0,1
28,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMG', 'GMDMG']",166.0,0.632,451.0,1
44,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG']",169.0,0.626,452.0,1
13,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMDMG']",191.0,0.953,4033.0,1
8,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GMG']",221.0,0.551,492.0,1
22,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG', 'GMG']",234.0,0.537,505.0,1
36,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",257.0,0.929,3602.0,1
55,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",333.0,0.888,2981.0,1
6,G:HGNC:8957,G:HGNC:3046,"['GDpDG', 'GDpDpDG']",334.0,0.813,1785.0,1
54,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",359.0,0.725,1307.0,1
37,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMG', 'GMDMG']",362.0,0.886,3171.0,1
14,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMDpDMG']",372.0,0.897,3600.0,1
38,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMG', 'GMDpDMG']",378.0,0.872,2962.0,1
15,G:HGNC:8957,G:HGNC:3046,"['GTG', 'GMG']",410.0,0.794,1991.0,1
35,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMG', 'GMDpDMG']",422.0,0.677,1307.0,1
34,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMG', 'GMDMG']",464.0,0.666,1391.0,1
12,G:HGNC:8957,G:HGNC:3046,"['GDpDpDG', 'GMG']",665.0,0.572,1554.0,1
1,G:HGNC:8957,G:HGNC:3046,['GDpDpDG'],718.0,0.873,5656.0,1
3,G:HGNC:8957,G:HGNC:3046,['GMG'],953.0,0.091,1048.0,1
4,G:HGNC:8957,G:HGNC:3046,['GMDMG'],1212.0,0.646,3427.0,1
5,G:HGNC:8957,G:HGNC:3046,['GMDpDMG'],2244.0,0.603,5658.0,1
20,G:HGNC:8957,G:HGNC:3046,"['GMDMG', 'GMDpDMG']",3514.0,0.726,12816.0,1
40,G:HGNC:8957,G:HGNC:3046,"['GMG', 'GMDMG', 'GMDpDMG']",3635.0,0.462,6755.0,1
19,G:HGNC:8957,G:HGNC:3046,"['GMG', 'GMDpDMG']",4233.0,0.341,6425.0,1
18,G:HGNC:8957,G:HGNC:3046,"['GMG', 'GMDMG']",4764.0,0.311,6911.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:9402,G:HGNC:1985,['GPdPG'],3.0,0.932,44.0,1
14,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",14.0,0.725,51.0,1
10,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG']",16.0,0.692,52.0,1
12,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GTG']",17.0,0.667,51.0,1
5,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GPdPG']",19.0,0.635,52.0,1
7,G:HGNC:9402,G:HGNC:1985,"['GDpDpDG', 'GPdPG']",21.0,0.858,148.0,1
13,G:HGNC:9402,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GTG']",24.0,0.836,146.0,1
9,G:HGNC:9402,G:HGNC:1985,"['GPdPG', 'GTG']",178.0,0.566,410.0,1
3,G:HGNC:9402,G:HGNC:1985,['GTG'],200.0,0.659,586.0,1
0,G:HGNC:9402,G:HGNC:1985,['GDpDG'],261.0,0.334,392.0,1
6,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GTG']",506.0,0.644,1421.0,1
8,G:HGNC:9402,G:HGNC:1985,"['GDpDpDG', 'GTG']",565.0,0.885,4927.0,1
11,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GTG']",754.0,0.599,1878.0,1
4,G:HGNC:9402,G:HGNC:1985,"['GDpDG', 'GDpDpDG']",1502.0,0.316,2196.0,1
1,G:HGNC:9402,G:HGNC:1985,['GDpDpDG'],1747.0,0.696,5753.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:391,G:HGNC:9395,['GPdPG'],15.0,0.681,47.0,1
17,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMDpDMG']",26.0,0.743,101.0,1
27,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",31.0,0.693,101.0,1
26,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",31.0,0.5,62.0,1
20,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMDMG', 'GMDpDMG']",32.0,0.68,100.0,1
8,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMDpDMG']",32.0,0.68,100.0,1
30,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",32.0,0.484,62.0,1
19,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMG', 'GMDpDMG']",33.0,0.468,62.0,1
15,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMG']",38.0,0.424,66.0,1
28,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",39.0,0.371,62.0,1
25,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMG', 'GMDMG']",40.0,0.385,65.0,1
16,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG', 'GMDMG']",40.0,0.636,110.0,1
7,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMDMG']",42.0,0.615,109.0,1
18,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMG', 'GMDMG']",42.0,0.354,65.0,1
5,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GTG']",43.0,0.686,137.0,1
6,G:HGNC:391,G:HGNC:9395,"['GPdPG', 'GMG']",51.0,0.203,64.0,1
1,G:HGNC:391,G:HGNC:9395,['GTG'],354.0,0.694,1157.0,1
11,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMDpDMG']",651.0,0.954,14245.0,1
2,G:HGNC:391,G:HGNC:9395,['GMG'],878.0,0.106,982.0,1
4,G:HGNC:391,G:HGNC:9395,['GMDpDMG'],1449.0,0.778,6535.0,1
23,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMDMG', 'GMDpDMG']",1921.0,0.879,15936.0,1
22,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMG', 'GMDpDMG']",2081.0,0.739,7986.0,1
29,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2565.0,0.68,8026.0,1
9,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMG']",2947.0,0.53,6264.0,1
10,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMDMG']",3229.0,0.799,16104.0,1
14,G:HGNC:391,G:HGNC:9395,"['GMDMG', 'GMDpDMG']",3292.0,0.749,13108.0,1
21,G:HGNC:391,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG']",3480.0,0.599,8670.0,1
3,G:HGNC:391,G:HGNC:9395,['GMDMG'],3651.0,0.399,6070.0,1
24,G:HGNC:391,G:HGNC:9395,"['GMG', 'GMDMG', 'GMDpDMG']",3933.0,0.541,8560.0,1
13,G:HGNC:391,G:HGNC:9395,"['GMG', 'GMDpDMG']",4256.0,0.479,8164.0,1
12,G:HGNC:391,G:HGNC:9395,"['GMG', 'GMDMG']",5825.0,0.347,8916.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9031,G:HGNC:17825,['GTG'],16.0,0.963,429.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2730,G:HGNC:2444,['GPdPG'],7.0,0.841,44.0,1
1,G:HGNC:2730,G:HGNC:2444,['GTG'],85.0,0.853,580.0,1
14,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",106.0,0.725,386.0,1
10,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG']",115.0,0.724,417.0,1
4,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GTG']",127.0,0.682,399.0,1
5,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GMDMG']",136.0,0.556,306.0,1
11,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDpDMG']",140.0,0.639,388.0,1
12,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GMDMG', 'GMDpDMG']",151.0,0.602,379.0,1
6,G:HGNC:2730,G:HGNC:2444,"['GPdPG', 'GMDpDMG']",184.0,0.447,333.0,1
2,G:HGNC:2730,G:HGNC:2444,['GMDMG'],300.0,0.863,2186.0,1
7,G:HGNC:2730,G:HGNC:2444,"['GTG', 'GMDMG']",468.0,0.942,8029.0,1
8,G:HGNC:2730,G:HGNC:2444,"['GTG', 'GMDpDMG']",1138.0,0.888,10206.0,1
13,G:HGNC:2730,G:HGNC:2444,"['GTG', 'GMDMG', 'GMDpDMG']",1375.0,0.898,13526.0,1
3,G:HGNC:2730,G:HGNC:2444,['GMDpDMG'],1919.0,0.568,4447.0,1
9,G:HGNC:2730,G:HGNC:2444,"['GMDMG', 'GMDpDMG']",3082.0,0.725,11194.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13538,G:HGNC:392,['GTG'],236.0,0.623,626.0,1
1,G:HGNC:13538,G:HGNC:392,['GMDMG'],3834.0,0.091,4216.0,1
2,G:HGNC:13538,G:HGNC:392,['GMDpDMG'],3862.0,0.089,4241.0,1
4,G:HGNC:13538,G:HGNC:392,"['GTG', 'GMDpDMG']",6120.0,0.326,9080.0,1
3,G:HGNC:13538,G:HGNC:392,"['GTG', 'GMDMG']",7814.0,0.333,11708.0,1
6,G:HGNC:13538,G:HGNC:392,"['GTG', 'GMDMG', 'GMDpDMG']",8509.0,0.184,10429.0,1
5,G:HGNC:13538,G:HGNC:392,"['GMDMG', 'GMDpDMG']",8581.0,0.074,9265.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:7849,G:HGNC:7851,['GTG'],25.0,0.957,576.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13538,G:HGNC:6849,['GPdPG'],1.0,0.963,27.0,1
4,G:HGNC:13538,G:HGNC:6849,"['GPdPG', 'GMDMG']",100.0,0.672,305.0,1
3,G:HGNC:13538,G:HGNC:6849,"['GPdPG', 'GTG']",143.0,0.615,371.0,1
6,G:HGNC:13538,G:HGNC:6849,"['GPdPG', 'GTG', 'GMDMG']",195.0,0.516,403.0,1
1,G:HGNC:13538,G:HGNC:6849,['GTG'],227.0,0.576,535.0,1
2,G:HGNC:13538,G:HGNC:6849,['GMDMG'],2090.0,0.338,3157.0,1
5,G:HGNC:13538,G:HGNC:6849,"['GTG', 'GMDMG']",2175.0,0.689,6989.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9416,G:HGNC:2933,['GTG'],49.0,0.894,464.0,1
6,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMDpDMG']",139.0,0.984,8910.0,1
5,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMDMG']",163.0,0.984,9925.0,1
12,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMDMG', 'GMDpDMG']",330.0,0.97,11049.0,1
11,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMG', 'GMDpDMG']",437.0,0.875,3509.0,1
14,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",487.0,0.862,3540.0,1
1,G:HGNC:9416,G:HGNC:2933,['GMG'],576.0,0.244,762.0,1
4,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMG']",753.0,0.696,2480.0,1
10,G:HGNC:9416,G:HGNC:2933,"['GTG', 'GMG', 'GMDMG']",802.0,0.791,3831.0,1
3,G:HGNC:9416,G:HGNC:2933,['GMDpDMG'],1010.0,0.79,4820.0,1
2,G:HGNC:9416,G:HGNC:2933,['GMDMG'],1645.0,0.524,3456.0,1
13,G:HGNC:9416,G:HGNC:2933,"['GMG', 'GMDMG', 'GMDpDMG']",1658.0,0.66,4875.0,1
8,G:HGNC:9416,G:HGNC:2933,"['GMG', 'GMDpDMG']",1660.0,0.623,4398.0,1
7,G:HGNC:9416,G:HGNC:2933,"['GMG', 'GMDMG']",2668.0,0.465,4986.0,1
9,G:HGNC:9416,G:HGNC:2933,"['GMDMG', 'GMDpDMG']",3239.0,0.738,12357.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:6524,G:HGNC:3393,['GPdPG'],10.0,0.815,54.0,1
1,G:HGNC:6524,G:HGNC:3393,['GTG'],124.0,0.816,675.0,1
2,G:HGNC:6524,G:HGNC:3393,"['GPdPG', 'GTG']",138.0,0.713,481.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9253,G:HGNC:9256,['GPdPG'],11.0,0.656,32.0,1
26,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",12.0,0.893,112.0,1
15,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMG']",13.0,0.893,121.0,1
19,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMG', 'GMDpDMG']",15.0,0.867,113.0,1
6,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMG']",20.0,0.815,108.0,1
30,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",24.0,0.786,112.0,1
17,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMDpDMG']",27.0,0.828,157.0,1
1,G:HGNC:9253,G:HGNC:9256,['GTG'],29.0,0.945,527.0,1
25,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMG', 'GMDMG']",29.0,0.752,117.0,1
5,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG']",30.0,0.851,201.0,1
28,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",32.0,0.719,114.0,1
18,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMG', 'GMDMG']",40.0,0.664,119.0,1
8,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMDpDMG']",43.0,0.728,158.0,1
27,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",52.0,0.669,157.0,1
22,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMG', 'GMDpDMG']",56.0,0.993,8373.0,1
16,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GTG', 'GMDMG']",65.0,0.611,167.0,1
11,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMDpDMG']",69.0,0.994,12068.0,1
20,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMDMG', 'GMDpDMG']",70.0,0.578,166.0,1
7,G:HGNC:9253,G:HGNC:9256,"['GPdPG', 'GMDMG']",102.0,0.414,174.0,1
9,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMG']",116.0,0.978,5173.0,1
29,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",449.0,0.947,8437.0,1
21,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMG', 'GMDMG']",484.0,0.947,9095.0,1
2,G:HGNC:9253,G:HGNC:9256,['GMG'],616.0,0.403,1031.0,1
13,G:HGNC:9253,G:HGNC:9256,"['GMG', 'GMDpDMG']",905.0,0.908,9793.0,1
4,G:HGNC:9253,G:HGNC:9256,['GMDpDMG'],1003.0,0.845,6469.0,1
10,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMDMG']",1073.0,0.915,12634.0,1
23,G:HGNC:9253,G:HGNC:9256,"['GTG', 'GMDMG', 'GMDpDMG']",1308.0,0.907,13999.0,1
24,G:HGNC:9253,G:HGNC:9256,"['GMG', 'GMDMG', 'GMDpDMG']",1881.0,0.818,10323.0,1
12,G:HGNC:9253,G:HGNC:9256,"['GMG', 'GMDMG']",2566.0,0.758,10589.0,1
3,G:HGNC:9253,G:HGNC:9256,['GMDMG'],3746.0,0.255,5031.0,1
14,G:HGNC:9253,G:HGNC:9256,"['GMDMG', 'GMDpDMG']",5932.0,0.549,13140.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
3,G:HGNC:7715,G:HGNC:7716,['GPdPG'],1.0,0.933,15.0,1
0,G:HGNC:7715,G:HGNC:7716,['GDG'],3.0,0.571,7.0,1
7,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GPdPG']",3.0,0.7,10.0,1
10,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GPdPG']",4.0,0.947,76.0,1
16,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GPdPG']",4.0,0.75,16.0,1
14,G:HGNC:7715,G:HGNC:7716,"['GPdPG', 'GTG']",5.0,0.964,138.0,1
1,G:HGNC:7715,G:HGNC:7716,['GDpDG'],6.0,0.993,856.0,1
4,G:HGNC:7715,G:HGNC:7716,['GTG'],6.0,0.982,325.0,1
5,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG']",7.0,0.75,28.0,1
25,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",7.0,0.562,16.0,1
21,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GPdPG']",7.0,0.911,79.0,1
18,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GPdPG']",7.0,0.562,16.0,1
24,G:HGNC:7715,G:HGNC:7716,"['GDpDpDG', 'GPdPG', 'GTG']",9.0,0.907,97.0,1
23,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GPdPG', 'GTG']",9.0,0.906,96.0,1
28,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG']",10.0,0.722,36.0,1
19,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GTG']",10.0,0.811,53.0,1
30,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",10.0,0.722,36.0,1
11,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GTG']",10.0,0.994,1634.0,1
29,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",10.0,0.886,88.0,1
22,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GTG']",11.0,0.994,1839.0,1
26,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",11.0,0.792,53.0,1
13,G:HGNC:7715,G:HGNC:7716,"['GDpDpDG', 'GTG']",12.0,0.996,3220.0,1
20,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GPdPG', 'GTG']",13.0,0.667,39.0,1
8,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GTG']",14.0,0.75,56.0,1
15,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG']",15.0,0.464,28.0,1
27,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",16.0,0.636,44.0,1
17,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDG', 'GTG']",19.0,0.703,64.0,1
6,G:HGNC:7715,G:HGNC:7716,"['GDG', 'GDpDpDG']",20.0,0.286,28.0,1
9,G:HGNC:7715,G:HGNC:7716,"['GDpDG', 'GDpDpDG']",21.0,0.993,3201.0,1
12,G:HGNC:7715,G:HGNC:7716,"['GDpDpDG', 'GPdPG']",33.0,0.683,104.0,1
2,G:HGNC:7715,G:HGNC:7716,['GDpDpDG'],1298.0,0.78,5907.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:18485,G:HGNC:16352,['GTG'],6.0,0.975,237.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:13480,G:HGNC:11842,['GPdPG'],1.0,0.963,27.0,1
