,0,1,2,3,4,5,6
295,"{'meta_path_rank': 370.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:735', 'total_rank': 599.0}","{'meta_path_rank': 1337.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:735', 'total_rank': 5887.0}","{'meta_path_rank': 369.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:735', 'total_rank': 687.0}","{'meta_path_rank': 3632.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:735', 'total_rank': 4439.0}","{'meta_path_rank': 2229.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6840', 'gene2': 'G:HGNC:735', 'total_rank': 5607.0}",,
296,"{'meta_path_rank': 426.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1460', 'total_rank': 530.0}","{'meta_path_rank': 1630.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1460', 'total_rank': 5816.0}","{'meta_path_rank': 544.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11120', 'gene2': 'G:HGNC:1460', 'total_rank': 606.0}",,,,
297,"{'meta_path_rank': 3040.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:8786', 'total_rank': 5024.0}","{'meta_path_rank': 397.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:8786', 'total_rank': 524.0}","{'meta_path_rank': 1420.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:8786', 'total_rank': 2370.0}","{'meta_path_rank': 485.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:8786', 'total_rank': 4083.0}",,,
298,"{'meta_path_rank': 296.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 401.0}","{'meta_path_rank': 1262.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 5775.0}","{'meta_path_rank': 134.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 518.0}","{'meta_path_rank': 684.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 963.0}","{'meta_path_rank': 3443.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 4648.0}","{'meta_path_rank': 5831.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:5330', 'total_rank': 6277.0}",
299,"{'meta_path_rank': 3174.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4892', 'gene2': 'G:HGNC:177', 'total_rank': 5272.0}","{'meta_path_rank': 3.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4892', 'gene2': 'G:HGNC:177', 'total_rank': 303.0}",,,,,
300,"{'meta_path_rank': 1913.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:408', 'total_rank': 5801.0}","{'meta_path_rank': 3672.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:408', 'total_rank': 4540.0}","{'meta_path_rank': 5664.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:408', 'total_rank': 6382.0}",,,,
301,"{'meta_path_rank': 209.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19684', 'gene2': 'G:HGNC:8940', 'total_rank': 380.0}",,,,,,
302,"{'meta_path_rank': 189.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:2652', 'gene2': 'G:HGNC:19331', 'total_rank': 391.0}","{'meta_path_rank': 956.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2652', 'gene2': 'G:HGNC:19331', 'total_rank': 5761.0}","{'meta_path_rank': 1123.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2652', 'gene2': 'G:HGNC:19331', 'total_rank': 1226.0}",,,,
303,"{'meta_path_rank': 2354.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:3148', 'total_rank': 5742.0}","{'meta_path_rank': 958.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:3148', 'total_rank': 2420.0}","{'meta_path_rank': 2579.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:3148', 'total_rank': 4514.0}",,,,
304,"{'meta_path_rank': 4963.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:1971', 'total_rank': 5128.0}","{'meta_path_rank': 101.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:1971', 'total_rank': 273.0}",,,,,
305,"{'meta_path_rank': 3567.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2501', 'gene2': 'G:HGNC:20499', 'total_rank': 4374.0}","{'meta_path_rank': 649.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2501', 'gene2': 'G:HGNC:20499', 'total_rank': 938.0}","{'meta_path_rank': 3859.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2501', 'gene2': 'G:HGNC:20499', 'total_rank': 4181.0}",,,,
306,"{'meta_path_rank': 301.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6937', 'gene2': 'G:HGNC:7045', 'total_rank': 489.0}","{'meta_path_rank': 761.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6937', 'gene2': 'G:HGNC:7045', 'total_rank': 5831.0}",,,,,
307,"{'meta_path_rank': 97.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25538', 'gene2': 'G:HGNC:2277', 'total_rank': 305.0}","{'meta_path_rank': 805.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25538', 'gene2': 'G:HGNC:2277', 'total_rank': 5555.0}","{'meta_path_rank': 125.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25538', 'gene2': 'G:HGNC:2277', 'total_rank': 314.0}","{'meta_path_rank': 908.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:25538', 'gene2': 'G:HGNC:2277', 'total_rank': 1014.0}","{'meta_path_rank': 1851.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25538', 'gene2': 'G:HGNC:2277', 'total_rank': 2692.0}",,
308,"{'meta_path_rank': 2605.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:9588', 'total_rank': 5470.0}","{'meta_path_rank': 648.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:9588', 'total_rank': 755.0}","{'meta_path_rank': 1013.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:385', 'gene2': 'G:HGNC:9588', 'total_rank': 1126.0}",,,,
309,"{'meta_path_rank': 3939.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18324', 'gene2': 'G:HGNC:8940', 'total_rank': 5477.0}","{'meta_path_rank': 129.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18324', 'gene2': 'G:HGNC:8940', 'total_rank': 327.0}",,,,,
310,"{'meta_path_rank': 1456.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4065', 'gene2': 'G:HGNC:4057', 'total_rank': 5250.0}","{'meta_path_rank': 212.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4065', 'gene2': 'G:HGNC:4057', 'total_rank': 488.0}","{'meta_path_rank': 32.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4065', 'gene2': 'G:HGNC:4057', 'total_rank': 352.0}","{'meta_path_rank': 3624.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4065', 'gene2': 'G:HGNC:4057', 'total_rank': 3859.0}","{'meta_path_rank': 3744.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4065', 'gene2': 'G:HGNC:4057', 'total_rank': 5071.0}",,
311,"{'meta_path_rank': 3541.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:2995', 'total_rank': 3744.0}","{'meta_path_rank': 155.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4118', 'gene2': 'G:HGNC:2995', 'total_rank': 328.0}",,,,,
312,"{'meta_path_rank': 2870.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:93', 'total_rank': 3957.0}","{'meta_path_rank': 3557.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:93', 'total_rank': 5683.0}",,,,,
313,"{'meta_path_rank': 171.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18337', 'gene2': 'G:HGNC:15919', 'total_rank': 348.0}","{'meta_path_rank': 1308.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18337', 'gene2': 'G:HGNC:15919', 'total_rank': 2330.0}",,,,,
314,"{'meta_path_rank': 3452.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:8975', 'total_rank': 5265.0}","{'meta_path_rank': 306.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:8975', 'total_rank': 679.0}","{'meta_path_rank': 2534.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:8975', 'total_rank': 3975.0}","{'meta_path_rank': 2274.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:8975', 'total_rank': 5310.0}",,,
315,"{'meta_path_rank': 3939.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:800', 'total_rank': 5321.0}","{'meta_path_rank': 173.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:800', 'total_rank': 516.0}","{'meta_path_rank': 941.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:800', 'total_rank': 2648.0}","{'meta_path_rank': 818.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:800', 'total_rank': 4122.0}",,,
316,"{'meta_path_rank': 356.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:21144', 'gene2': 'G:HGNC:6840', 'total_rank': 581.0}","{'meta_path_rank': 800.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:21144', 'gene2': 'G:HGNC:6840', 'total_rank': 5841.0}","{'meta_path_rank': 404.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21144', 'gene2': 'G:HGNC:6840', 'total_rank': 667.0}",,,,
317,"{'meta_path_rank': 3554.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4298', 'total_rank': 4851.0}","{'meta_path_rank': 439.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4298', 'total_rank': 604.0}","{'meta_path_rank': 159.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4298', 'total_rank': 447.0}",,,,
318,"{'meta_path_rank': 2739.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3767', 'gene2': 'G:HGNC:9280', 'total_rank': 4439.0}",,,,,,
319,"{'meta_path_rank': 254.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:13420', 'total_rank': 383.0}","{'meta_path_rank': 631.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:13420', 'total_rank': 5758.0}","{'meta_path_rank': 492.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:890', 'gene2': 'G:HGNC:13420', 'total_rank': 2028.0}",,,,
320,"{'meta_path_rank': 3523.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:801', 'gene2': 'G:HGNC:4455', 'total_rank': 5785.0}",,,,,,
321,"{'meta_path_rank': 2240.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:13345', 'total_rank': 5404.0}","{'meta_path_rank': 129.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:13345', 'total_rank': 408.0}","{'meta_path_rank': 73.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:13345', 'total_rank': 411.0}","{'meta_path_rank': 513.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:13345', 'total_rank': 3426.0}","{'meta_path_rank': 4653.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:13345', 'total_rank': 5918.0}",,
322,"{'meta_path_rank': 1166.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17035', 'gene2': 'G:HGNC:5005', 'total_rank': 5692.0}","{'meta_path_rank': 351.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17035', 'gene2': 'G:HGNC:5005', 'total_rank': 460.0}","{'meta_path_rank': 312.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17035', 'gene2': 'G:HGNC:5005', 'total_rank': 2133.0}","{'meta_path_rank': 373.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17035', 'gene2': 'G:HGNC:5005', 'total_rank': 3950.0}",,,
323,"{'meta_path_rank': 2506.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1550', 'gene2': 'G:HGNC:18324', 'total_rank': 5696.0}","{'meta_path_rank': 203.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1550', 'gene2': 'G:HGNC:18324', 'total_rank': 472.0}","{'meta_path_rank': 492.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1550', 'gene2': 'G:HGNC:18324', 'total_rank': 1095.0}","{'meta_path_rank': 1703.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1550', 'gene2': 'G:HGNC:18324', 'total_rank': 3464.0}","{'meta_path_rank': 4234.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1550', 'gene2': 'G:HGNC:18324', 'total_rank': 5280.0}",,
324,"{'meta_path_rank': 10.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:3528', 'total_rank': 178.0}","{'meta_path_rank': 15.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:3528', 'total_rank': 5353.0}","{'meta_path_rank': 5.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:3528', 'total_rank': 84.0}","{'meta_path_rank': 29.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:3528', 'total_rank': 622.0}",,,
325,"{'meta_path_rank': 1111.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4455', 'gene2': 'G:HGNC:4296', 'total_rank': 5679.0}","{'meta_path_rank': 150.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4455', 'gene2': 'G:HGNC:4296', 'total_rank': 406.0}","{'meta_path_rank': 287.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4455', 'gene2': 'G:HGNC:4296', 'total_rank': 2267.0}",,,,
326,"{'meta_path_rank': 2764.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:13345', 'gene2': 'G:HGNC:6524', 'total_rank': 5355.0}","{'meta_path_rank': 505.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:13345', 'gene2': 'G:HGNC:6524', 'total_rank': 581.0}","{'meta_path_rank': 21.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:13345', 'gene2': 'G:HGNC:6524', 'total_rank': 341.0}",,,,
327,"{'meta_path_rank': 4119.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2859', 'gene2': 'G:HGNC:11277', 'total_rank': 5396.0}","{'meta_path_rank': 133.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2859', 'gene2': 'G:HGNC:11277', 'total_rank': 531.0}","{'meta_path_rank': 504.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2859', 'gene2': 'G:HGNC:11277', 'total_rank': 679.0}","{'meta_path_rank': 1564.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2859', 'gene2': 'G:HGNC:11277', 'total_rank': 4878.0}","{'meta_path_rank': 2430.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2859', 'gene2': 'G:HGNC:11277', 'total_rank': 6787.0}",,
328,"{'meta_path_rank': 2085.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4115', 'gene2': 'G:HGNC:1476', 'total_rank': 5627.0}","{'meta_path_rank': 326.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4115', 'gene2': 'G:HGNC:1476', 'total_rank': 462.0}","{'meta_path_rank': 2415.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4115', 'gene2': 'G:HGNC:1476', 'total_rank': 3375.0}","{'meta_path_rank': 3065.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4115', 'gene2': 'G:HGNC:1476', 'total_rank': 4452.0}",,,
329,"{'meta_path_rank': 2868.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8592', 'gene2': 'G:HGNC:799', 'total_rank': 5512.0}","{'meta_path_rank': 274.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8592', 'gene2': 'G:HGNC:799', 'total_rank': 669.0}","{'meta_path_rank': 3245.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8592', 'gene2': 'G:HGNC:799', 'total_rank': 4190.0}","{'meta_path_rank': 3753.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8592', 'gene2': 'G:HGNC:799', 'total_rank': 6045.0}",,,
330,"{'meta_path_rank': 3499.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:9891', 'total_rank': 5576.0}","{'meta_path_rank': 330.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:9891', 'total_rank': 468.0}","{'meta_path_rank': 411.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:9891', 'total_rank': 648.0}","{'meta_path_rank': 243.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:9891', 'total_rank': 2893.0}","{'meta_path_rank': 3843.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4816', 'gene2': 'G:HGNC:9891', 'total_rank': 4695.0}",,
331,"{'meta_path_rank': 93.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:26444', 'gene2': 'G:HGNC:8905', 'total_rank': 286.0}","{'meta_path_rank': 437.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:26444', 'gene2': 'G:HGNC:8905', 'total_rank': 5705.0}","{'meta_path_rank': 187.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26444', 'gene2': 'G:HGNC:8905', 'total_rank': 411.0}",,,,
332,"{'meta_path_rank': 36.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4796', 'gene2': 'G:HGNC:9726', 'total_rank': 351.0}",,,,,,
333,"{'meta_path_rank': 3341.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4837', 'gene2': 'G:HGNC:7450', 'total_rank': 5446.0}",,,,,,
334,"{'meta_path_rank': 142.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4189', 'gene2': 'G:HGNC:24861', 'total_rank': 364.0}","{'meta_path_rank': 193.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4189', 'gene2': 'G:HGNC:24861', 'total_rank': 5773.0}",,,,,
335,"{'meta_path_rank': 130.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:11257', 'gene2': 'G:HGNC:3513', 'total_rank': 445.0}","{'meta_path_rank': 420.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11257', 'gene2': 'G:HGNC:3513', 'total_rank': 5810.0}","{'meta_path_rank': 276.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11257', 'gene2': 'G:HGNC:3513', 'total_rank': 430.0}",,,,
336,"{'meta_path_rank': 2538.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:6840', 'total_rank': 5794.0}","{'meta_path_rank': 451.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:6840', 'total_rank': 714.0}","{'meta_path_rank': 3638.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:6840', 'total_rank': 4274.0}","{'meta_path_rank': 4399.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6601', 'gene2': 'G:HGNC:6840', 'total_rank': 5110.0}",,,
337,"{'meta_path_rank': 1859.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:21022', 'gene2': 'G:HGNC:23', 'total_rank': 5581.0}","{'meta_path_rank': 10.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:21022', 'gene2': 'G:HGNC:23', 'total_rank': 31.0}","{'meta_path_rank': 158.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21022', 'gene2': 'G:HGNC:23', 'total_rank': 293.0}","{'meta_path_rank': 2306.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:21022', 'gene2': 'G:HGNC:23', 'total_rank': 2972.0}","{'meta_path_rank': 3450.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:21022', 'gene2': 'G:HGNC:23', 'total_rank': 4756.0}",,
338,"{'meta_path_rank': 383.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:869', 'total_rank': 647.0}","{'meta_path_rank': 301.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:869', 'total_rank': 5871.0}","{'meta_path_rank': 384.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:869', 'total_rank': 727.0}","{'meta_path_rank': 3019.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:869', 'total_rank': 3832.0}","{'meta_path_rank': 4308.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:869', 'total_rank': 5506.0}",,
339,"{'meta_path_rank': 379.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:470', 'total_rank': 550.0}","{'meta_path_rank': 1696.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:470', 'total_rank': 2400.0}",,,,,
340,"{'meta_path_rank': 1791.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:8905', 'total_rank': 5744.0}","{'meta_path_rank': 97.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:8905', 'total_rank': 440.0}","{'meta_path_rank': 23.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:8905', 'total_rank': 332.0}","{'meta_path_rank': 639.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:8905', 'total_rank': 2691.0}","{'meta_path_rank': 2322.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:8905', 'total_rank': 4723.0}",,
341,"{'meta_path_rank': 3382.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:236', 'total_rank': 5481.0}","{'meta_path_rank': 483.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9314', 'gene2': 'G:HGNC:236', 'total_rank': 548.0}",,,,,
342,"{'meta_path_rank': 2671.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4204', 'gene2': 'G:HGNC:17877', 'total_rank': 3937.0}","{'meta_path_rank': 884.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4204', 'gene2': 'G:HGNC:17877', 'total_rank': 2760.0}","{'meta_path_rank': 2920.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4204', 'gene2': 'G:HGNC:17877', 'total_rank': 4363.0}",,,,
343,"{'meta_path_rank': 3560.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:4699', 'total_rank': 5501.0}","{'meta_path_rank': 441.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:4699', 'total_rank': 774.0}",,,,,
344,"{'meta_path_rank': 189.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:29594', 'total_rank': 339.0}","{'meta_path_rank': 754.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:29594', 'total_rank': 5700.0}","{'meta_path_rank': 1161.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:29594', 'total_rank': 2881.0}","{'meta_path_rank': 2996.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9751', 'gene2': 'G:HGNC:29594', 'total_rank': 4826.0}",,,
345,"{'meta_path_rank': 2114.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4313', 'gene2': 'G:HGNC:9388', 'total_rank': 5792.0}",,,,,,
346,"{'meta_path_rank': 158.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4056', 'gene2': 'G:HGNC:30260', 'total_rank': 280.0}","{'meta_path_rank': 1192.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4056', 'gene2': 'G:HGNC:30260', 'total_rank': 5707.0}","{'meta_path_rank': 1264.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4056', 'gene2': 'G:HGNC:30260', 'total_rank': 3331.0}","{'meta_path_rank': 1336.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4056', 'gene2': 'G:HGNC:30260', 'total_rank': 4615.0}",,,
