,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:5194,G:HGNC:9772,GMG,1446,1732
2,G:HGNC:5194,G:HGNC:9772,GMDpDMG,2109,6138
2,G:HGNC:5039,G:HGNC:7785,GMDMG,309,5235
0,G:HGNC:5039,G:HGNC:7785,GTG,400,528
1,G:HGNC:5039,G:HGNC:7785,GMG,622,1554
3,G:HGNC:5039,G:HGNC:7785,GMDpDMG,1860,7642
0,G:HGNC:644,G:HGNC:17300,GTG,513,836
1,G:HGNC:644,G:HGNC:17300,GMG,793,1335
2,G:HGNC:644,G:HGNC:17300,GMDMG,1456,4677
3,G:HGNC:644,G:HGNC:17300,GMDpDMG,3130,6732
0,G:HGNC:23247,G:HGNC:29259,GTG,228,565
3,G:HGNC:23247,G:HGNC:29259,GMDpDMG,588,7551
1,G:HGNC:23247,G:HGNC:29259,GMG,878,2908
2,G:HGNC:23247,G:HGNC:29259,GMDMG,1771,7407
0,G:HGNC:1504,G:HGNC:33521,GTG,477,558
2,G:HGNC:1504,G:HGNC:33521,GMDMG,959,5054
1,G:HGNC:1504,G:HGNC:33521,GMG,1268,1347
3,G:HGNC:1504,G:HGNC:33521,GMDpDMG,2868,6523
1,G:HGNC:3711,G:HGNC:9399,GMG,27,1093
0,G:HGNC:3711,G:HGNC:9399,GTG,567,743
3,G:HGNC:3711,G:HGNC:9399,GMDpDMG,1175,7287
2,G:HGNC:3711,G:HGNC:9399,GMDMG,1209,6680
1,G:HGNC:20576,G:HGNC:12735,GMDMG,1144,7418
2,G:HGNC:20576,G:HGNC:12735,GMDpDMG,1271,8022
0,G:HGNC:20576,G:HGNC:12735,GMG,1596,2348
0,G:HGNC:795,G:HGNC:14625,GTG,508,696
1,G:HGNC:795,G:HGNC:14625,GMDMG,1740,7234
2,G:HGNC:795,G:HGNC:14625,GMDpDMG,4663,7726
0,G:HGNC:9449,G:HGNC:9702,GMG,1055,2132
1,G:HGNC:9449,G:HGNC:9702,GMDMG,3684,6293
2,G:HGNC:9449,G:HGNC:9702,GMDpDMG,4036,7724
0,G:HGNC:172,G:HGNC:11059,GTG,284,532
2,G:HGNC:172,G:HGNC:11059,GMDMG,638,6570
3,G:HGNC:172,G:HGNC:11059,GMDpDMG,831,7648
1,G:HGNC:172,G:HGNC:11059,GMG,836,1713
0,G:HGNC:17012,G:HGNC:9862,GTG,274,516
1,G:HGNC:17012,G:HGNC:9862,GMG,613,1846
2,G:HGNC:17012,G:HGNC:9862,GMDMG,987,4013
3,G:HGNC:17012,G:HGNC:9862,GMDpDMG,2502,6857
1,G:HGNC:6342,G:HGNC:11772,GPdPG,36,58
2,G:HGNC:6342,G:HGNC:11772,GTG,133,798
3,G:HGNC:6342,G:HGNC:11772,GMG,603,759
4,G:HGNC:6342,G:HGNC:11772,GMDMG,1879,3152
5,G:HGNC:6342,G:HGNC:11772,GMDpDMG,4164,5661
0,G:HGNC:6342,G:HGNC:11772,GDpDpDG,4579,5247
0,G:HGNC:24170,G:HGNC:29039,GMG,1413,2086
1,G:HGNC:24170,G:HGNC:29039,GMDMG,4712,5157
2,G:HGNC:24170,G:HGNC:29039,GMDpDMG,5596,6239
0,G:HGNC:30204,G:HGNC:9399,GTG,395,751
1,G:HGNC:30204,G:HGNC:9399,GMDMG,1591,6227
2,G:HGNC:30204,G:HGNC:9399,GMDpDMG,1648,6254
0,G:HGNC:11723,G:HGNC:11892,GTG,813,918
1,G:HGNC:11723,G:HGNC:11892,GMG,981,1083
2,G:HGNC:11723,G:HGNC:11892,GMDMG,3443,4147
3,G:HGNC:11723,G:HGNC:11892,GMDpDMG,4514,5662
0,G:HGNC:4044,G:HGNC:8846,GTG,429,512
3,G:HGNC:4044,G:HGNC:8846,GMDpDMG,507,7996
2,G:HGNC:4044,G:HGNC:8846,GMDMG,607,6930
1,G:HGNC:4044,G:HGNC:8846,GMG,1377,1608
1,G:HGNC:1297,G:HGNC:3388,GMG,47,1698
2,G:HGNC:1297,G:HGNC:3388,GMDMG,265,5246
0,G:HGNC:1297,G:HGNC:3388,GTG,530,624
3,G:HGNC:1297,G:HGNC:3388,GMDpDMG,1602,7083
0,G:HGNC:13178,G:HGNC:16998,GTG,466,659
2,G:HGNC:13178,G:HGNC:16998,GMDMG,1055,5457
3,G:HGNC:13178,G:HGNC:16998,GMDpDMG,1204,7299
1,G:HGNC:13178,G:HGNC:16998,GMG,1588,1743
0,G:HGNC:21374,G:HGNC:12939,GTG,165,391
1,G:HGNC:21374,G:HGNC:12939,GMG,1453,1486
2,G:HGNC:21374,G:HGNC:12939,GMDMG,2113,4917
3,G:HGNC:21374,G:HGNC:12939,GMDpDMG,4332,6892
1,G:HGNC:1071,G:HGNC:12666,GTG,976,1154
0,G:HGNC:1071,G:HGNC:12666,GDpDpDG,4158,5672
0,G:HGNC:6401,G:HGNC:28365,GTG,204,441
1,G:HGNC:6401,G:HGNC:28365,GMG,1156,1749
2,G:HGNC:6401,G:HGNC:28365,GMDMG,3404,6049
3,G:HGNC:6401,G:HGNC:28365,GMDpDMG,3714,7289
0,G:HGNC:16165,G:HGNC:25582,GTG,259,417
1,G:HGNC:16165,G:HGNC:25582,GMG,443,1878
2,G:HGNC:16165,G:HGNC:25582,GMDMG,890,4762
3,G:HGNC:16165,G:HGNC:25582,GMDpDMG,5330,6790
0,G:HGNC:29533,G:HGNC:28771,GTG,200,377
1,G:HGNC:29533,G:HGNC:28771,GMG,1325,1529
2,G:HGNC:29533,G:HGNC:28771,GMDMG,2836,5307
3,G:HGNC:29533,G:HGNC:28771,GMDpDMG,3704,6781
0,G:HGNC:21667,G:HGNC:10420,GTG,605,761
1,G:HGNC:21667,G:HGNC:10420,GMG,1726,1782
2,G:HGNC:21667,G:HGNC:10420,GMDMG,4552,6173
3,G:HGNC:21667,G:HGNC:10420,GMDpDMG,6230,6735
0,G:HGNC:1719,G:HGNC:6304,GMG,1155,1442
1,G:HGNC:1719,G:HGNC:6304,GMDMG,3178,5920
2,G:HGNC:1719,G:HGNC:6304,GMDpDMG,4271,6986
2,G:HGNC:23357,G:HGNC:9772,GMDpDMG,172,5521
0,G:HGNC:23357,G:HGNC:9772,GTG,175,428
1,G:HGNC:23357,G:HGNC:9772,GMDMG,1809,3810
0,G:HGNC:18782,G:HGNC:12791,GTG,555,644
1,G:HGNC:18782,G:HGNC:12791,GMG,949,1230
2,G:HGNC:18782,G:HGNC:12791,GMDMG,3535,4503
3,G:HGNC:18782,G:HGNC:12791,GMDpDMG,4862,5598
2,G:HGNC:169,G:HGNC:23060,GMDMG,188,7787
0,G:HGNC:169,G:HGNC:23060,GTG,304,504
3,G:HGNC:169,G:HGNC:23060,GMDpDMG,804,7878
1,G:HGNC:169,G:HGNC:23060,GMG,859,1625
0,G:HGNC:3538,G:HGNC:9008,GTG,258,644
1,G:HGNC:3538,G:HGNC:9008,GMG,1264,1438
2,G:HGNC:3538,G:HGNC:9008,GMDMG,2313,5281
3,G:HGNC:3538,G:HGNC:9008,GMDpDMG,4375,6657
0,G:HGNC:1663,G:HGNC:28313,GTG,713,765
1,G:HGNC:1663,G:HGNC:28313,GMG,1033,1114
2,G:HGNC:1663,G:HGNC:28313,GMDMG,3874,4275
3,G:HGNC:1663,G:HGNC:28313,GMDpDMG,4899,5513
1,G:HGNC:16683,G:HGNC:272,GMG,100,1663
0,G:HGNC:16683,G:HGNC:272,GTG,130,469
2,G:HGNC:16683,G:HGNC:272,GMDMG,2769,5441
3,G:HGNC:16683,G:HGNC:272,GMDpDMG,3666,7369
0,G:HGNC:17097,G:HGNC:9191,GTG,204,516
2,G:HGNC:17097,G:HGNC:9191,GMDMG,1238,4378
1,G:HGNC:17097,G:HGNC:9191,GMG,1434,1750
3,G:HGNC:17097,G:HGNC:9191,GMDpDMG,4633,6658
0,G:HGNC:3334,G:HGNC:14335,GTG,187,577
1,G:HGNC:3334,G:HGNC:14335,GMG,1596,1718
2,G:HGNC:3334,G:HGNC:14335,GMDMG,3424,5113
3,G:HGNC:3334,G:HGNC:14335,GMDpDMG,4162,7009
4,G:HGNC:6893,G:HGNC:20856,GMDMG,187,2314
0,G:HGNC:6893,G:HGNC:20856,GDpDG,229,393
2,G:HGNC:6893,G:HGNC:20856,GTG,481,875
1,G:HGNC:6893,G:HGNC:20856,GDpDpDG,811,5464
3,G:HGNC:6893,G:HGNC:20856,GMG,1002,1107
0,G:HGNC:3688,G:HGNC:4037,GPdPG,34,62
1,G:HGNC:3688,G:HGNC:4037,GTG,107,853
2,G:HGNC:3688,G:HGNC:4037,GMDMG,3604,4269
3,G:HGNC:3688,G:HGNC:4037,GMDpDMG,4384,5548
0,G:HGNC:17967,G:HGNC:6407,GTG,154,612
1,G:HGNC:17967,G:HGNC:6407,GMG,1183,1436
3,G:HGNC:17967,G:HGNC:6407,GMDpDMG,2512,6157
2,G:HGNC:17967,G:HGNC:6407,GMDMG,3708,6069
0,G:HGNC:689,G:HGNC:22965,GTG,259,447
3,G:HGNC:689,G:HGNC:22965,GMDpDMG,880,6593
1,G:HGNC:689,G:HGNC:22965,GMG,1161,1647
2,G:HGNC:689,G:HGNC:22965,GMDMG,2672,5086
2,G:HGNC:7785,G:HGNC:9605,GMDpDMG,398,7911
0,G:HGNC:7785,G:HGNC:9605,GMG,1162,1373
1,G:HGNC:7785,G:HGNC:9605,GMDMG,1689,7134
0,G:HGNC:33383,G:HGNC:10449,GMG,611,1625
1,G:HGNC:33383,G:HGNC:10449,GMDMG,2350,4594
2,G:HGNC:33383,G:HGNC:10449,GMDpDMG,3896,5580
0,G:HGNC:6612,G:HGNC:7111,GTG,275,573
1,G:HGNC:6612,G:HGNC:7111,GMG,1014,1839
2,G:HGNC:6612,G:HGNC:7111,GMDMG,1700,5720
3,G:HGNC:6612,G:HGNC:7111,GMDpDMG,2146,7470
1,G:HGNC:3214,G:HGNC:9399,GTG,256,825
2,G:HGNC:3214,G:HGNC:9399,GMG,536,913
3,G:HGNC:3214,G:HGNC:9399,GMDMG,1288,6298
4,G:HGNC:3214,G:HGNC:9399,GMDpDMG,2709,7134
0,G:HGNC:3214,G:HGNC:9399,GDpDpDG,3986,5611
0,G:HGNC:4452,G:HGNC:8988,GTG,426,595
1,G:HGNC:4452,G:HGNC:8988,GMDMG,769,2942
2,G:HGNC:4452,G:HGNC:8988,GMDpDMG,947,5503
0,G:HGNC:19768,G:HGNC:30208,GTG,142,380
2,G:HGNC:19768,G:HGNC:30208,GMDMG,171,5069
1,G:HGNC:19768,G:HGNC:30208,GMG,511,1993
3,G:HGNC:19768,G:HGNC:30208,GMDpDMG,747,7353
1,G:HGNC:959,G:HGNC:32669,GMDMG,460,4277
0,G:HGNC:959,G:HGNC:32669,GTG,714,759
2,G:HGNC:959,G:HGNC:32669,GMDpDMG,1005,5946
0,G:HGNC:18421,G:HGNC:8620,GTG,451,816
1,G:HGNC:18421,G:HGNC:8620,GMDMG,5094,5463
2,G:HGNC:18421,G:HGNC:8620,GMDpDMG,5421,6152
1,G:HGNC:6108,G:HGNC:11068,GMDpDMG,1617,6436
0,G:HGNC:6108,G:HGNC:11068,GMDMG,2665,4485
0,G:HGNC:3017,G:HGNC:6281,GMG,1157,1558
2,G:HGNC:3017,G:HGNC:6281,GMDpDMG,1857,6710
1,G:HGNC:3017,G:HGNC:6281,GMDMG,2467,5741
2,G:HGNC:29681,G:HGNC:9620,GMDpDMG,622,7927
0,G:HGNC:29681,G:HGNC:9620,GMG,924,1636
1,G:HGNC:29681,G:HGNC:9620,GMDMG,2080,7058
1,G:HGNC:3537,G:HGNC:28593,GMG,188,1717
0,G:HGNC:3537,G:HGNC:28593,GTG,399,598
2,G:HGNC:3537,G:HGNC:28593,GMDMG,2584,5679
3,G:HGNC:3537,G:HGNC:28593,GMDpDMG,4118,6741
2,G:HGNC:6324,G:HGNC:11905,GMDMG,300,7364
0,G:HGNC:6324,G:HGNC:11905,GTG,401,495
3,G:HGNC:6324,G:HGNC:11905,GMDpDMG,405,8135
1,G:HGNC:6324,G:HGNC:11905,GMG,1103,1583
1,G:HGNC:2745,G:HGNC:3343,GMG,217,1432
2,G:HGNC:2745,G:HGNC:3343,GMDMG,391,7801
0,G:HGNC:2745,G:HGNC:3343,GTG,559,710
3,G:HGNC:2745,G:HGNC:3343,GMDpDMG,1343,7793
2,G:HGNC:4856,G:HGNC:11998,GMDMG,162,7119
3,G:HGNC:4856,G:HGNC:11998,GMDpDMG,290,8160
1,G:HGNC:4856,G:HGNC:11998,GMG,484,1477
0,G:HGNC:4856,G:HGNC:11998,GTG,838,1100
0,G:HGNC:4047,G:HGNC:777,GTG,601,671
1,G:HGNC:4047,G:HGNC:777,GMG,951,1528
2,G:HGNC:4047,G:HGNC:777,GMDMG,1907,5506
3,G:HGNC:4047,G:HGNC:777,GMDpDMG,3917,6858
1,G:HGNC:12856,G:HGNC:28652,GMG,60,1333
0,G:HGNC:12856,G:HGNC:28652,GTG,297,705
3,G:HGNC:12856,G:HGNC:28652,GMDpDMG,1351,6195
2,G:HGNC:12856,G:HGNC:28652,GMDMG,1405,4992
0,G:HGNC:8537,G:HGNC:13568,GMG,1441,1634
1,G:HGNC:8537,G:HGNC:13568,GMDMG,3110,4664
2,G:HGNC:8537,G:HGNC:13568,GMDpDMG,5636,6693
1,G:HGNC:3791,G:HGNC:13429,GTG,388,509
2,G:HGNC:3791,G:HGNC:13429,GMG,1309,1358
3,G:HGNC:3791,G:HGNC:13429,GMDMG,2929,5526
0,G:HGNC:3791,G:HGNC:13429,GDpDpDG,3446,5663
4,G:HGNC:3791,G:HGNC:13429,GMDpDMG,4659,6257
0,G:HGNC:6990,G:HGNC:16067,GTG,233,700
1,G:HGNC:6990,G:HGNC:16067,GMG,677,1214
2,G:HGNC:6990,G:HGNC:16067,GMDMG,4586,5335
3,G:HGNC:6990,G:HGNC:16067,GMDpDMG,5295,6474
1,G:HGNC:30649,G:HGNC:25582,GMDMG,603,5269
0,G:HGNC:30649,G:HGNC:25582,GMG,1367,2010
2,G:HGNC:30649,G:HGNC:25582,GMDpDMG,2114,7148
1,G:HGNC:7373,G:HGNC:28771,GMG,174,997
0,G:HGNC:7373,G:HGNC:28771,GTG,501,575
2,G:HGNC:7373,G:HGNC:28771,GMDMG,602,3505
3,G:HGNC:7373,G:HGNC:28771,GMDpDMG,3585,5117
0,G:HGNC:2082,G:HGNC:29239,GTG,582,665
1,G:HGNC:2082,G:HGNC:29239,GMDMG,3643,4683
2,G:HGNC:2082,G:HGNC:29239,GMDpDMG,5162,6011
3,G:HGNC:934,G:HGNC:4341,GMDpDMG,113,7425
0,G:HGNC:934,G:HGNC:4341,GTG,394,485
2,G:HGNC:934,G:HGNC:4341,GMDMG,792,6414
1,G:HGNC:934,G:HGNC:4341,GMG,1568,1702
0,G:HGNC:1743,G:HGNC:6914,GTG,171,570
1,G:HGNC:1743,G:HGNC:6914,GMG,1174,1410
3,G:HGNC:1743,G:HGNC:6914,GMDpDMG,1520,6897
2,G:HGNC:1743,G:HGNC:6914,GMDMG,3166,5976
0,G:HGNC:7329,G:HGNC:20809,GTG,319,562
3,G:HGNC:7329,G:HGNC:20809,GMDpDMG,410,6378
2,G:HGNC:7329,G:HGNC:20809,GMDMG,935,5622
1,G:HGNC:7329,G:HGNC:20809,GMG,955,1292
0,G:HGNC:962,G:HGNC:6990,GTG,407,665
2,G:HGNC:962,G:HGNC:6990,GMDMG,840,7695
3,G:HGNC:962,G:HGNC:6990,GMDpDMG,1006,8006
1,G:HGNC:962,G:HGNC:6990,GMG,1065,1393
0,G:HGNC:1773,G:HGNC:30923,GTG,278,582
1,G:HGNC:1773,G:HGNC:30923,GMG,1022,1562
3,G:HGNC:1773,G:HGNC:30923,GMDpDMG,1406,7236
2,G:HGNC:1773,G:HGNC:30923,GMDMG,4255,6642
0,G:HGNC:7230,G:HGNC:14540,GDpDG,189,307
2,G:HGNC:7230,G:HGNC:14540,GTG,472,687
1,G:HGNC:7230,G:HGNC:14540,GDpDpDG,785,5606
3,G:HGNC:7230,G:HGNC:14540,GMG,1167,1390
4,G:HGNC:7230,G:HGNC:14540,GMDMG,2026,6785
5,G:HGNC:7230,G:HGNC:14540,GMDpDMG,2802,7373
0,G:HGNC:195,G:HGNC:7329,GTG,552,673
2,G:HGNC:195,G:HGNC:7329,GMDMG,741,5233
1,G:HGNC:195,G:HGNC:7329,GMG,907,1094
3,G:HGNC:195,G:HGNC:7329,GMDpDMG,2069,6981
1,G:HGNC:21060,G:HGNC:8620,GMDpDMG,3802,5709
0,G:HGNC:21060,G:HGNC:8620,GMDMG,3814,4385
0,G:HGNC:1297,G:HGNC:11768,GTG,593,659
1,G:HGNC:1297,G:HGNC:11768,GMG,1323,1394
2,G:HGNC:1297,G:HGNC:11768,GMDMG,2248,5229
3,G:HGNC:1297,G:HGNC:11768,GMDpDMG,2749,6443
0,G:HGNC:11905,G:HGNC:29005,GMG,1429,1740
1,G:HGNC:11905,G:HGNC:29005,GMDMG,4411,5315
2,G:HGNC:11905,G:HGNC:29005,GMDpDMG,6139,6563
0,G:HGNC:24637,G:HGNC:26420,GMG,895,2457
1,G:HGNC:24637,G:HGNC:26420,GMDMG,2669,6527
2,G:HGNC:24637,G:HGNC:26420,GMDpDMG,2815,6481
0,G:HGNC:6735,G:HGNC:10896,GTG,677,979
1,G:HGNC:6735,G:HGNC:10896,GMG,1280,1636
2,G:HGNC:6735,G:HGNC:10896,GMDMG,3873,4368
3,G:HGNC:6735,G:HGNC:10896,GMDpDMG,5117,5730
0,G:HGNC:23052,G:HGNC:11063,GMG,192,1693
1,G:HGNC:23052,G:HGNC:11063,GMDMG,1246,6077
2,G:HGNC:23052,G:HGNC:11063,GMDpDMG,4826,7486
2,G:HGNC:17152,G:HGNC:644,GMDpDMG,345,6592
0,G:HGNC:17152,G:HGNC:644,GMG,1032,1778
1,G:HGNC:17152,G:HGNC:644,GMDMG,1754,5686
0,G:HGNC:15989,G:HGNC:9623,GMG,905,1405
2,G:HGNC:15989,G:HGNC:9623,GMDpDMG,3082,6071
1,G:HGNC:15989,G:HGNC:9623,GMDMG,3114,5058
1,G:HGNC:26005,G:HGNC:9186,GMG,338,1630
0,G:HGNC:26005,G:HGNC:9186,GTG,355,478
3,G:HGNC:26005,G:HGNC:9186,GMDpDMG,1486,7272
2,G:HGNC:26005,G:HGNC:9186,GMDMG,1753,5175
0,G:HGNC:806,G:HGNC:12666,GTG,703,751
1,G:HGNC:806,G:HGNC:12666,GMG,950,1182
2,G:HGNC:806,G:HGNC:12666,GMDMG,2731,3795
3,G:HGNC:806,G:HGNC:12666,GMDpDMG,3287,4782
0,G:HGNC:24637,G:HGNC:6861,GTG,236,403
2,G:HGNC:24637,G:HGNC:6861,GMDMG,468,6926
3,G:HGNC:24637,G:HGNC:6861,GMDpDMG,939,7571
1,G:HGNC:24637,G:HGNC:6861,GMG,1713,2224
0,G:HGNC:1766,G:HGNC:6108,GMDMG,2432,4146
1,G:HGNC:1766,G:HGNC:6108,GMDpDMG,2801,6350
0,G:HGNC:2082,G:HGNC:11804,GTG,309,681
1,G:HGNC:2082,G:HGNC:11804,GMG,1406,1734
2,G:HGNC:2082,G:HGNC:11804,GMDMG,1914,5709
3,G:HGNC:2082,G:HGNC:11804,GMDpDMG,4265,7320
0,G:HGNC:3433,G:HGNC:4274,GDpDG,309,764
2,G:HGNC:3433,G:HGNC:4274,GTG,441,768
1,G:HGNC:3433,G:HGNC:4274,GDpDpDG,503,5891
3,G:HGNC:3433,G:HGNC:4274,GMDMG,3013,4013
4,G:HGNC:3433,G:HGNC:4274,GMDpDMG,3273,3922
1,G:HGNC:1069,G:HGNC:12735,GMG,617,1633
0,G:HGNC:1069,G:HGNC:12735,GTG,630,823
2,G:HGNC:1069,G:HGNC:12735,GMDMG,3245,5094
3,G:HGNC:1069,G:HGNC:12735,GMDpDMG,3760,7018
2,G:HGNC:8979,G:HGNC:11283,GTG,51,1092
0,G:HGNC:8979,G:HGNC:11283,GDpDG,313,399
1,G:HGNC:8979,G:HGNC:11283,GDpDpDG,3036,5555
3,G:HGNC:8979,G:HGNC:11283,GMDMG,3473,4174
1,G:HGNC:1100,G:HGNC:7230,GTG,97,842
2,G:HGNC:1100,G:HGNC:7230,GMG,912,1140
4,G:HGNC:1100,G:HGNC:7230,GMDpDMG,1591,6574
3,G:HGNC:1100,G:HGNC:7230,GMDMG,1970,5885
0,G:HGNC:1100,G:HGNC:7230,GDpDpDG,3151,5743
0,G:HGNC:18646,G:HGNC:17921,GTG,180,338
1,G:HGNC:18646,G:HGNC:17921,GMG,778,1561
2,G:HGNC:18646,G:HGNC:17921,GMDMG,1441,5171
3,G:HGNC:18646,G:HGNC:17921,GMDpDMG,2860,6817
0,G:HGNC:19708,G:HGNC:22423,GMG,1026,1643
2,G:HGNC:19708,G:HGNC:22423,GMDpDMG,2329,6054
1,G:HGNC:19708,G:HGNC:22423,GMDMG,2850,4421
0,G:HGNC:1771,G:HGNC:29644,GMG,1213,1766
1,G:HGNC:1771,G:HGNC:29644,GMDMG,3571,5492
2,G:HGNC:1771,G:HGNC:29644,GMDpDMG,5303,6522
2,G:HGNC:4568,G:HGNC:10848,GMDpDMG,261,4108
0,G:HGNC:4568,G:HGNC:10848,GTG,656,841
1,G:HGNC:4568,G:HGNC:10848,GMDMG,722,2719
0,G:HGNC:5992,G:HGNC:9801,GTG,565,893
0,G:HGNC:12680,G:HGNC:20809,GTG,791,840
1,G:HGNC:12680,G:HGNC:20809,GMG,977,1553
2,G:HGNC:12680,G:HGNC:20809,GMDMG,3108,6894
3,G:HGNC:12680,G:HGNC:20809,GMDpDMG,3830,7145
0,G:HGNC:2514,G:HGNC:17860,GTG,509,1135
1,G:HGNC:2514,G:HGNC:17860,GMG,1200,1258
2,G:HGNC:2514,G:HGNC:17860,GMDMG,2552,5267
3,G:HGNC:2514,G:HGNC:17860,GMDpDMG,2897,6721
0,G:HGNC:14866,G:HGNC:10848,GTG,250,804
3,G:HGNC:14866,G:HGNC:10848,GMDpDMG,498,3945
2,G:HGNC:14866,G:HGNC:10848,GMDMG,677,2437
1,G:HGNC:14866,G:HGNC:10848,GMG,857,1312
0,G:HGNC:26756,G:HGNC:21628,GTG,176,404
2,G:HGNC:26756,G:HGNC:21628,GMDMG,822,8090
3,G:HGNC:26756,G:HGNC:21628,GMDpDMG,1026,8344
1,G:HGNC:26756,G:HGNC:21628,GMG,1808,2572
0,G:HGNC:24628,G:HGNC:11441,GTG,208,483
3,G:HGNC:24628,G:HGNC:11441,GMDpDMG,1074,7662
2,G:HGNC:24628,G:HGNC:11441,GMDMG,1980,6732
1,G:HGNC:24628,G:HGNC:11441,GMG,2239,2239
2,G:HGNC:2280,G:HGNC:12784,GMDpDMG,1205,7350
1,G:HGNC:2280,G:HGNC:12784,GMDMG,1513,5581
0,G:HGNC:2280,G:HGNC:12784,GDpDpDG,3499,5644
0,G:HGNC:10922,G:HGNC:12735,GTG,324,514
1,G:HGNC:10922,G:HGNC:12735,GMG,942,1612
3,G:HGNC:10922,G:HGNC:12735,GMDpDMG,1333,8038
2,G:HGNC:10922,G:HGNC:12735,GMDMG,1798,7281
0,G:HGNC:26968,G:HGNC:11774,GMG,1647,1673
1,G:HGNC:26968,G:HGNC:11774,GMDMG,2876,5394
2,G:HGNC:26968,G:HGNC:11774,GMDpDMG,3404,6654
0,G:HGNC:28680,G:HGNC:13518,GTG,174,491
1,G:HGNC:28680,G:HGNC:13518,GMG,976,1528
2,G:HGNC:28680,G:HGNC:13518,GMDMG,1061,6345
3,G:HGNC:28680,G:HGNC:13518,GMDpDMG,2824,7473
0,G:HGNC:414,G:HGNC:6923,GTG,222,594
3,G:HGNC:414,G:HGNC:6923,GMDpDMG,494,7488
2,G:HGNC:414,G:HGNC:6923,GMDMG,995,6253
1,G:HGNC:414,G:HGNC:6923,GMG,1009,1601
0,G:HGNC:6231,G:HGNC:24055,GTG,308,437
1,G:HGNC:6231,G:HGNC:24055,GMG,1727,1880
3,G:HGNC:6231,G:HGNC:24055,GMDpDMG,2674,6657
2,G:HGNC:6231,G:HGNC:24055,GMDMG,3662,4786
0,G:HGNC:11393,G:HGNC:18625,GMG,1064,1511
2,G:HGNC:11393,G:HGNC:18625,GMDpDMG,1819,7635
1,G:HGNC:11393,G:HGNC:18625,GMDMG,1845,6304
0,G:HGNC:169,G:HGNC:28652,GTG,411,537
1,G:HGNC:169,G:HGNC:28652,GMG,969,1447
3,G:HGNC:169,G:HGNC:28652,GMDpDMG,1010,6679
2,G:HGNC:169,G:HGNC:28652,GMDMG,2651,6036
0,G:HGNC:2362,G:HGNC:24566,GTG,533,606
1,G:HGNC:2362,G:HGNC:24566,GMG,1007,1752
2,G:HGNC:2362,G:HGNC:24566,GMDMG,1934,6718
3,G:HGNC:2362,G:HGNC:24566,GMDpDMG,4571,6274
0,G:HGNC:16934,G:HGNC:11111,GTG,322,481
3,G:HGNC:16934,G:HGNC:11111,GMDpDMG,471,6738
1,G:HGNC:16934,G:HGNC:11111,GMG,1631,1865
2,G:HGNC:16934,G:HGNC:11111,GMDMG,2480,6089
0,G:HGNC:348,G:HGNC:3467,GPdPG,49,129
1,G:HGNC:348,G:HGNC:3467,GTG,81,1012
2,G:HGNC:348,G:HGNC:3467,GMG,1382,1545
3,G:HGNC:348,G:HGNC:3467,GMDMG,1536,5021
4,G:HGNC:348,G:HGNC:3467,GMDpDMG,3528,6592
0,G:HGNC:7111,G:HGNC:30453,GMG,983,1912
1,G:HGNC:7111,G:HGNC:30453,GMDMG,3555,5252
2,G:HGNC:7111,G:HGNC:30453,GMDpDMG,4612,7523
0,G:HGNC:4323,G:HGNC:17967,GTG,110,516
1,G:HGNC:4323,G:HGNC:17967,GMG,547,1990
2,G:HGNC:4323,G:HGNC:17967,GMDMG,2999,5752
3,G:HGNC:4323,G:HGNC:17967,GMDpDMG,3966,6744
0,G:HGNC:4623,G:HGNC:9508,GTG,729,764
1,G:HGNC:4623,G:HGNC:9508,GMG,1072,1167
2,G:HGNC:2745,G:HGNC:6698,GMG,386,1291
1,G:HGNC:2745,G:HGNC:6698,GTG,538,751
4,G:HGNC:2745,G:HGNC:6698,GMDpDMG,3378,7463
3,G:HGNC:2745,G:HGNC:6698,GMDMG,3537,6161
0,G:HGNC:2745,G:HGNC:6698,GDpDpDG,4725,5389
0,G:HGNC:17550,G:HGNC:23357,GTG,69,330
1,G:HGNC:17550,G:HGNC:23357,GMG,636,1726
2,G:HGNC:17550,G:HGNC:23357,GMDMG,1923,5091
3,G:HGNC:17550,G:HGNC:23357,GMDpDMG,2423,6485
0,G:HGNC:21157,G:HGNC:6996,GTG,774,912
2,G:HGNC:21157,G:HGNC:6996,GMDpDMG,2489,4531
1,G:HGNC:21157,G:HGNC:6996,GMDMG,2719,3068
0,G:HGNC:11071,G:HGNC:28330,GTG,514,570
1,G:HGNC:11071,G:HGNC:28330,GMG,1225,1416
2,G:HGNC:11071,G:HGNC:28330,GMDMG,1526,4809
3,G:HGNC:11071,G:HGNC:28330,GMDpDMG,2027,6897
0,G:HGNC:9634,G:HGNC:29259,GTG,272,594
3,G:HGNC:9634,G:HGNC:29259,GMDpDMG,428,7972
2,G:HGNC:9634,G:HGNC:29259,GMDMG,599,8201
1,G:HGNC:9634,G:HGNC:29259,GMG,1260,2470
1,G:HGNC:26837,G:HGNC:8616,GTG,611,674
2,G:HGNC:26837,G:HGNC:8616,GMG,755,1085
0,G:HGNC:26837,G:HGNC:8616,GDpDpDG,2793,5744
1,G:HGNC:26837,G:HGNC:16369,GTG,661,832
3,G:HGNC:26837,G:HGNC:16369,GMDpDMG,1672,5676
2,G:HGNC:26837,G:HGNC:16369,GMDMG,2962,3971
0,G:HGNC:26837,G:HGNC:16369,GDpDpDG,4976,5108
